Timestamp,ActiveApp,EventType,TargetName,Metadata,AI解析要約
2026-08-12 15:16:26,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:107 chars, Data:[#N/A	#N/A	33,924,636	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A					0	#N/A		#VALUE!	#N/A	#N/A	#N/A	#N/A...]","クリップボードに『#N/A	#N/A	33,924,636	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A					0	#N/A		#VALUE!	#N/A	#N/A	#N/A	#N/A...』というエラー値や数値を含むテキストデータ（サイズ:107文字）をコピーしている。"
2026-08-12 15:16:31,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$I$9862:$AF$10012, Value:","Excelシート『①長期欠品』のセル範囲I9862からAF10012のデータを変更している（Valueが空であるため、コピー/貼り付け操作の結果、内容がクリアされたか、または切り取られた可能性がある）。対象セル範囲: $I$9862:$AF$10012"
2026-08-12 15:16:31,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][shift][right][Ctrl+C][left][down][ctrl_l][down][down][right][up][ctrl_l][shift][up][up][down][ctrl_l][Ctrl+V][ctrl_l][Ctrl+C],"これは重要なキーボード操作です。キーボードの[Ctrl]キーと[Shift]キーを押しながら[→]キーを押して範囲を選択し、続けて[Ctrl]キーを押しながら[C]キーを押してデータをクリップボードにコピーしています。その後、[←]キー、[↓]キー、[Ctrl]キーを押しながら[↓]キーを2回、[→]キー、[↑]キーと移動し、再度[Ctrl]キーと[Shift]キーを押しながら[↑]キーを2回、[↓]キーを1回押して範囲選択を調整後、[Ctrl]キーを押しながら[V]キーを押してデータを貼り付け、さらに[Ctrl]キーを押しながら[C]キーを押して再度データをコピーしています。"
2026-08-12 15:16:31,EXCEL.EXE,Copy,,Keys:"Size:16152 chars, Data:[#N/A	#N/A	33,924,636	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A					0	#N/A		#VALUE!	#N/A	#N/A	#N/A	#N/A...]","クリップボードに『#N/A	#N/A	33,924,636	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A					0	#N/A		#VALUE!	#N/A	#N/A	#N/A	#N/A...』というエラー値や数値を含む大量のテキストデータ（サイズ:16152文字）をコピーしている。"
2026-08-12 15:16:34,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$I$9862:$AF$10012, Value:","Excelシート『①長期欠品』のセル範囲I9862からAF10012にデータを貼り付け、または変更している。対象セル範囲: $I$9862:$AF$10012"
2026-08-12 15:16:37,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab],"Excelシート上で、キーボードの[Tab]キーを16回押してセルを右方向に移動している。"
2026-08-12 15:16:38,EXCEL.EXE,Copy/Paste/Copy,0812長期欠品管理表.xlsb - Excel,"Copy1_Size:17 chars, Copy1_Data:[0	#N/A		#VALUE!  ...], SheetChange_Sheet:①長期欠品, SheetChange_Cell:$X$5:$AA$10012, SheetChange_Value:((0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2), Copy2_Size:169978 chars, Copy2_Data:[0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!...], KeyLog_Keys:[ctrl_l][Ctrl+C][down][down][ctrl_l][shift][down][Ctrl+V][ctrl_l][Ctrl+C]",**Ctrl+Cキーを押下して**『0 #N/A #VALUE! ...』（17文字）をコピーした後、**下方向キーを2回押下し、Ctrl+Shift+Downキーで範囲選択を行い、Ctrl+Vキーを押下して**シート『①長期欠品』のセル『X5:AA10012』にデータ『((0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2』を貼り付けて更新しました。その後、再度**Ctrl+Cキーを押下して**『0 #N/A #VALUE! ...』（169978文字）をコピーしています。
2026-08-12 15:16:47,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$10012, Value:((1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -21",シート『①長期欠品』のセル『X5:AA10012』の値が『((1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -21』に変更されています。
2026-08-12 15:16:54,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[down][right]",**下方向キーを1回、右方向キーを1回押下して**セルを移動しています。
2026-08-12 15:17:03,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[shift]x24[ctrl_l]x4",**Shiftキーを24回、Ctrlキーを4回押下しています**。これは、おそらくセル範囲の選択または特定のキーボードショートカットの準備を意図した操作です。
2026-08-12 15:17:06,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$9858:$9858,$9828:$9828,$9782:$9782,$9780:$9780,$9768:$9768,$9758:$9760,$9755:$9755,$9721:$9721,$9713:$9715,$9698:$9700,$9695:$9695,$9541:$9541,$9533:$9533,$9471:$9472,$9463:$9463,$9427:$9428,$9194:$9194,$9053:$9053,$9030:$9030,$9023:$9023,$9013:$9013, Value:",シート『①長期欠品』の複数の行（例: 行9858、行9828、行9782など）の値がクリアされました。
2026-08-12 15:17:09,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[tab]x40",**Tabキーを合計40回押下して**、右方向へ連続してセル移動を繰り返しています。
2026-08-12 15:17:31,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$4979:$4979,$636:$637, Value:",シート『①長期欠品』の行『4979』および行『636:637』の値がクリアされました。
2026-08-12 15:17:32,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[ctrl_l]x40",**Ctrlキーを40回押下しています**。これは、おそらく特定のキーボードショートカットの準備を意図した操作です。
2026-08-12 15:17:34,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$4978:$4978, Value:",シート『①長期欠品』の行『4978』の値がクリアされました。
2026-08-12 15:17:37,EXCEL.EXE,KeyLog,,Keys:[ctrl_l]x11[tab]x23",**Ctrlキーを11回、続けてTabキーを23回押下して**、右方向へセル移動を繰り返しています。
2026-08-12 15:17:42,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[down][right]",**下方向キーを1回、右方向キーを1回押下して**セルを移動しています。
2026-08-12 15:17:45,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$232:$232, Value:",シート『①長期欠品』の行『232』の値がクリアされました。
2026-08-12 15:17:45,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[ctrl_l]x6",**Ctrlキーを6回押下しています**。これは、おそらく特定のキーボードショートカットの準備を意図した操作です。
2026-08-12 15:17:49,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$244:$244, Value:",シート『①長期欠品』の行『244』の値がクリアされました。
2026-08-12 15:17:49,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[ctrl_l]x9",**Ctrlキーを9回押下しています**。これは、おそらく特定のキーボードショートカットの準備を意図した操作です。
2026-08-12 15:18:10,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$331:$331, Value:",Excelシート「①長期欠品」のセル$331に移動している。
2026-08-12 15:18:10,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l],左Ctrlキーを繰り返し押している。
2026-08-12 15:18:12,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$808:$808, Value:",Excelシート「①長期欠品」のセル$808に移動している。
2026-08-12 15:18:13,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l],左Ctrlキーを繰り返し押している。
2026-08-12 15:18:18,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$2921:$2921, Value:",Excelシート「①長期欠品」のセル$2921に移動している。
2026-08-12 15:18:19,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l],左Ctrlキーを繰り返し押している。
2026-08-12 15:18:24,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$3458:$3458, Value:",Excelシート「①長期欠品」のセル$3458に移動している。
2026-08-12 15:18:24,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l],左Ctrlキーを繰り返し押している。
2026-08-12 15:18:37,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_r][ctrl_r],右Ctrlキーを繰り返し押している。
2026-08-12 15:19:12,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l],左Ctrlキーを繰り返し押している。
2026-08-12 15:19:14,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$4172:$4172, Value:",Excelシート「①長期欠品」のセル$4172に移動している。
2026-08-12 15:19:19,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$8793:$8793, Value:",Excelシート「①長期欠品」のセル$8793に移動している。
2026-08-12 15:19:20,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l],左Ctrlキーを繰り返し押している。
2026-08-12 15:19:27,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_r][ctrl_r],右Ctrlキーを繰り返し押している。
2026-08-12 15:19:45,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$9703:$9703, Value:",Excelシート「①長期欠品」のセル$9703に移動している。
2026-08-12 15:19:46,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l],左Ctrlキーを繰り返し押している。
2026-08-12 15:20:02,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:zaiko[space][enter][enter],キーボードで「zaiko 」とタイプし、続けてEnterキーを2回押している。
2026-08-12 15:20:14,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down],キーボードでDownキーを1回押して、セルを1つ下に移動している。
2026-08-12 15:20:21,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][down][down][down][down],キーボードでDownキーを5回連続して押し、セルを5つ下に移動している。
2026-08-12 15:20:34,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[shift]=Vlook[shift]UP(,キーボードで、まずShiftキーを押しながら「=」（イコール）を入力し、次に「Vlook」とタイプし、続けてShiftキーを押しながら「UP(」（アップ・括弧）を入力することで、セルに『=VLOOKUP(』という数式の入力を開始している。
2026-08-12 15:20:36,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:,"`,Excelファイル「0812長期欠品管理表.xlsb」がアクティブになり、何らかのキー入力が行われた可能性がありますが、具体的なキーは記録されていません。
2026-08-12 15:20:40,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$243, Formula:=VLOOKUP(C243,未入荷!C:F,4,0), Value:"`,シート「①長期欠品」のセルF243に「=VLOOKUP(C243,未入荷!C:F,4,0)」という数式が入力されました。
2026-08-12 15:20:42,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:11 chars, Data:[2026/8/21 ...]"`,クリップボードに「2026/8/21 ...」というデータ（11文字）がコピーされました。
2026-08-12 15:20:43,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$434, Formula:=VLOOKUP(C434,未入荷!C:F,4,0), Value:"`,シート「①長期欠品」のセルF434に「=VLOOKUP(C434,未入荷!C:F,4,0)」という数式が入力されました。
2026-08-12 15:20:44,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:,,[enter][enter][up][ctrl_l][Ctrl+C][ctrl_l][Ctrl+V]"`,**[enter]キーを2回、[up]キーを1回押下した後、現在のセルの内容をCtrl+Cでクリップボードにコピーし、続けてCtrl+Vでペースト操作が行われました。**
2026-08-12 15:20:48,excel.exe,BatchOperation,Excel,"Sheet:①長期欠品, Cell:$F$1854:$F$7712, Formula:=VLOOKUP(C[行番号],未入荷!C:F,4,0), Value:(F4172のみ""欠品、納期未定""), Keys:[down][down][down][down][down][down][down][down][down][down][ctrl_l][Ctrl+V][down][ctrl_l][Ctrl+V][down][down][down][down][down][ctrl_l][Ctrl+V][down][ctrl_l][Ctrl+V][ctrl_l][Ctrl+V][ctrl_l][Ctrl+V][ctrl_l][Ctrl+V][ctrl_l][Ctrl+V][ctrl_l][Ctrl+V][down][ctrl_l][Ctrl+V][down][ctrl_l][Ctrl+V]"`,シート「①長期欠品」のセルF1854からF7712の範囲において、**Ctrl+Vを用いたペースト操作が合計11回繰り返し行われました。** この操作は、**[down]キーを合計19回押下してセルを移動しながら実行されました。** これにより、対象の各セルに「=VLOOKUP(C[行番号],未入荷!C:F,4,0)」という数式が入力され、特にセルF4172には「欠品、納期未定」という値が表示されました。
2026-08-12 15:21:06,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$8792, Formula:=VLOOKUP(C8792,未入荷!C:F,4,0), Value:",セルF8792に数式「=VLOOKUP(C8792,未入荷!C:F,4,0)」が入力された。
2026-08-12 15:21:07,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$9471, Formula:=VLOOKUP(C9471,未入荷!C:F,4,0), Value:",セルF9471に数式「=VLOOKUP(C9471,未入荷!C:F,4,0)」が入力された。
2026-08-12 15:21:08,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[ctrl_l][Ctrl+V][ctrl_l][Ctrl+V][ctrl_l][Ctrl+V][ctrl_l][Ctrl+V]",ユーザーはCtrl+Vキーを4回押下して、貼り付け操作を繰り返し実行している。
2026-08-12 15:21:12,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][down]",ユーザーはCtrlキーを繰り返し押下した後、Downキーを押下している。これはCtrl+Downキーによるデータ最終行への移動操作に相当する可能性がある。
2026-08-12 15:21:16,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:97578 chars, Data:[情報 ﾒｰｶｰ欠品中/納期未定 欠品中 欠品中 欠品中 2026/9/2 納期未定 納期未定 納期未定 納期未定 納期未定 納期未定 納期未定 納期未定 納期未...]",大量のテキストデータ「情報 ﾒｰｶｰ欠品中/納期未定 欠品中 欠品中 欠品中 2026/9/2 納期未定 納期未定 納期未定 納期未定 納期未定 納期未定 納期未定 納期未定 納期未...」がクリップボードにコピーされた。
2026-08-12 15:21:17,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$4:$F$9897, Value:",シート「①長期欠品」のセル範囲F4:F9897に対し、何らかの変更が適用された。
2026-08-12 15:21:17,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][ctrl_l][Ctrl+C]",ユーザーはShiftキーを繰り返し押下して範囲選択を行った後、Ctrl+Cキーを押下して選択範囲をクリップボードにコピーしている。
2026-08-12 15:21:22,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:17 chars, Data:[0 #N/A #VALUE! ...]",テキストデータ「0 #N/A #VALUE! ...」がクリップボードにコピーされた。
2026-08-12 15:21:23,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9897, Value:((0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2",シート「①長期欠品」のセル範囲X5:AA9897に、0.0やExcelのエラー値を示すコード（例: -2146826246は#N/A、-2146826273は#VALUE!）を含む値が入力された。
2026-08-12 15:21:24,EXCEL.EXE,Copy,,"Size:168060 chars, Data:[0 #N/A #VALUE! 0 #N/A #VALUE! 0 #N/A #VALUE! 0 #N/A #VALUE! 0 #N/A #VALUE! 0 #N/A #VALUE!...]",大量のテキストデータ「0 #N/A #VALUE! 0 #N/A #VALUE! 0 #N/A #VALUE! 0 #N/A #VALUE! 0 #N/A #VALUE! 0 #N/A #VALUE!...」がクリップボードにコピーされた。
2026-08-12 15:21:25,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][ctrl_l][Ctrl+C][down][down][ctrl_l][shift][down][Ctrl+V][ctrl_l][Ctrl+C]",ユーザーはTabキーを18回連続で押下して右方向へセルを移動した後、Ctrl+Cキーで選択範囲をコピーしている。次にDownキーを2回押下して2行下に移動し、Ctrl+Shift+Downキーで現在の列のデータ最終行まで選択範囲を広げ、Ctrl+Vキーを押下してクリップボードの内容を貼り付けている。その後、再度Ctrl+Cキーで選択範囲をコピーしている。
2026-08-12 15:21:29,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9897, Value:((1.0, -2146826246, 1.0, 0.0), (1.0, -2146826246, 1.0, 0.0), (1.0, -21",シート「①長期欠品」のセル範囲X5:AA9897に、1.0やExcelのエラー値を示すコード（例: -2146826246）を含む値が貼り付けられた。
2026-08-12 15:21:35,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[down]",ユーザーはDownキーを押下してセルを1つ下に移動している。
2026-08-12 15:21:42,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[down]",ユーザーはDownキーを押下してセルを1つ下に移動している。
2026-08-12 15:21:45,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$9032:$9032,$9023:$9023,$8989:$8989,$8980:$8980,$8978:$8978,$8976:$8976,$8974:$8974,$8262:$8262,$7834:$7834,$7828:$7828,$7244:$7244,$7165:$7165,$6951:$6951,$6948:$6948,$3773:$3773,$2873:$2873,$1132:$1132, Value:",シート「①長期欠品」の複数の離れた行（9032, 9023, 8989, 8980, 8978, 8976, 8974, 8262, 7834, 7828, 7244, 7165, 6951, 6948, 3773, 2873, 1132）に対して選択または変更が適用された。
2026-08-12 15:21:46,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[ctrl_l][shift][shift][shift][down]",ユーザーはCtrl+Shift+Downキーを押下して、現在の列のデータが入力されている最終行まで選択範囲を広げている。
2026-08-12 15:21:55,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$A$7:$A$9880, Value:((3.0,), (4.0,), (5.0,), (6.0,), (7.0,), (8.0,), (9.0,), (10.0,), (11.0,), (12.0,), (13.0,), (14.0,)",シート「①長期欠品」のセル範囲A7:A9880に、連番のような数値データ（3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0など）が入力された。
2026-08-12 15:21:59,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]",ユーザーはTabキーを32回連続で押下して、右方向へセルを繰り返し移動している。
2026-08-12 15:22:02,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:17 chars, Data:[0 #N/A #VALUE! ...]",テキストデータ「0 #N/A #VALUE! ...」がクリップボードにコピーされた。
2026-08-12 15:22:05,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9880, Value:((0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2",シート「①長期欠品」のセル範囲X5:AA9880に、0.0やExcelのエラー値を示すコード（例: -2146826246は#N/A、-2146826273は#VALUE!）を含む値が入力された。
2026-08-12 15:22:05,EXCEL.EXE,Copy,,"Size:167604 chars, Data:[0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!...]",EXCEL.EXE で、複数セルに渡る大きなデータ（一部に #N/A や #VALUE! エラーを含む）をコピーした。
2026-08-12 15:22:05,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][Ctrl+C][down][down][ctrl_l][shift][down][Ctrl+V][ctrl_l][Ctrl+C],EXCEL.EXE で、Ctrl+C キーを押してデータをコピーし、その後 ↓ キーを2回、Ctrl+Shift+↓ キーを押し、Ctrl+V キーで貼り付け操作を行い、さらに Ctrl+C キーで再度コピー操作を行った。
2026-08-12 15:22:11,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9880, Value:((1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -21",EXCEL.EXE で、「①長期欠品」シートのセルX5からAA9880にわたる広範囲のデータを変更した。変更された値には、数値 (1.0, 3.0, 0.0) やエラー値 (-2146826246は#NUM!エラーまたは類似のエラーコード) が含まれる。
2026-08-12 15:22:19,EXCEL.EXE,KeyLog,,Keys:[ctrl_r][ctrl_r],EXCEL.EXE で、Ctrlキー (右) を連続して押した。
2026-08-12 15:22:25,explorer.exe,PotentialTransfer (Paste),基幹→OA - エクスプローラー,"Source: EXCEL.EXE, Data:[0	#N/A		#VALUE!  0	#N/A		#VALUE! ...]",エクスプローラー（「基幹→OA」ウィンドウ）で、EXCEL.EXEからコピーしたデータ（一部に #N/A や #VALUE! エラーを含む）を貼り付けた。
2026-08-12 15:22:35,explorer.exe,KeyLog,基幹→OA - エクスプローラー,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][delete][enter][ctrl_r][ctrl_r],エクスプローラー（「基幹→OA」ウィンドウ）で、Ctrlキーを複数回押し、その後 Delete キーと Enter キーを連続して押すことで、何かを削除し確定した。さらに Ctrlキー (右) を連続して押した。
2026-08-12 15:23:10,excel.exe,WorkbookOpen,長期欠品設定解除依頼.xlsx,,EXCEL.EXE で、「長期欠品設定解除依頼.xlsx」というファイルを開いた。
2026-08-12 15:23:14,EXCEL.EXE,Copy & Paste,"0812長期欠品管理表.xlsb - Excel","Keys:[tab](x21),[ctrl_l][Ctrl+C][alt_l][tab], Data:[205930	205934], Cell:$C$2303:$C$2304",EXCEL.EXEで、「長期欠品設定解除依頼.xlsx」ファイルにてTabキーを21回押して移動し、`205930`と`205934`の値をCtrl+Cでコピーした。その後Alt+Tabキーで「0812長期欠品管理表.xlsb」に切り替え、「③社外サイト販売休止」シートのセルC2303からC2304にこれらの値を貼り付けた。
2026-08-12 15:23:19,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Keys:[ctrl_l][Ctrl+C], Data:[2299	2026/8/10	J070WF	ﾀﾞｲﾆﾁ/業務用石油ｽﾄｰﾌﾞ/FM-19N3-H	メーカー出荷8/27以降のため	蟹江	9996	9	E	蟹江	#N/A	1	0	0	0	0	0	2	#...]",EXCEL.EXEの「0812長期欠品管理表.xlsb」で、Ctrl+Cキーを使い、`2299	2026/8/10	J070WF	ﾀﾞｲﾆﾁ/業務用石油ｽﾄｰﾌﾞ/FM-19N3-H	メーカー出荷8/27以降のため	蟹江	9996	9	E	蟹江	#N/A	1	0	0	0	0	0	2`などの複数項目にわたるデータをコピーした。
2026-08-12 15:23:21,excel.exe,SheetChange,Excel,"Sheet:③社外サイト販売休止, Cell:$2303:$2304, Value:((None, None, 205930.0, None, None, None, None, None, None, None, None, None, None, None, None, None",EXCEL.EXEで、「③社外サイト販売休止」シートの2303行目から2304行目にかけてのデータを変更した。変更後、これらの行のセルC列には値`205930.0`が含まれている。
2026-08-12 15:23:23,EXCEL.EXE,KeyLog,長期欠品設定解除依頼.xlsx - Excel,Keys:[alt_l][tab],EXCEL.EXEの「長期欠品設定解除依頼.xlsx」ウィンドウで、Alt+Tabキーを押してアプリケーションを切り替えた。
2026-08-12 15:23:25,EXCEL.EXE,Copy & Paste,"0812長期欠品管理表.xlsb - Excel","Keys:[ctrl_l](x2),[Ctrl+C][alt_l][tab], Data:[Forestway/布ﾃｰﾌﾟ 重量 0.26mm厚 50mm×25m 茶	9/中旬頃欠品の恐れ	大澤  Forestway/布ﾃｰﾌﾟ 重量 0.26mm厚 50mm×25m 茶 30巻	9/中旬頃...], Cell:$D$2303:$F$2304",EXCEL.EXEの「0812長期欠品管理表.xlsb」で、Ctrlキーを2回押してからCtrl+CキーとAlt+Tabキーを使い、`Forestway/布ﾃｰﾌﾟ 重量 0.26mm厚 50mm×25m 茶`、`9/中旬頃欠品の恐れ`、`大澤`などのデータをコピーした。その後「③社外サイト販売休止」シートのセルD2303からF2304にこれらの値を貼り付けた。
